date,date_key,created_date_key,activity_date_key,opportunity_id,account_key,sales_rep_key,product_key,stage_key,deal_stage,revenue,predicted_win_probability,days_to_close,opportunity_age_days,year_month,year,month
2017-03-22,20170322,20161214,20170322,CBAV8ZJL,11.0,4,1,4,Won,547.0,0.9511905359055773,98.0,98.0,2017-03,2017,3
2017-03-04,20170304,20161214,20170304,NN4DWBVN,64.0,34,2,2,Lost,0.0,0.010435664589398872,80.0,80.0,2017-03,2017,3
2017-03-31,20170331,20161214,20170331,6JXHEZYK,39.0,3,3,4,Won,54.0,0.8527191751156331,107.0,107.0,2017-03,2017,3
2017-03-20,20170320,20161214,20170320,WDHNR2EI,63.0,12,3,4,Won,57.0,0.8638428685929433,96.0,96.0,2017-03,2017,3
2017-03-18,20170318,20161214,20170318,4K750D6F,80.0,12,3,4,Won,55.0,0.885828315416878,94.0,94.0,2017-03,2017,3
2017-03-15,20170315,20161215,20170315,94GI0ZJ7,66.0,1,5,4,Won,5765.0,1.0,90.0,90.0,2017-03,2017,3
2017-03-16,20170316,20161215,20170316,TODG6DEK,5.0,18,1,4,Won,639.0,0.9881867018510705,91.0,91.0,2017-03,2017,3
2017-03-15,20170315,20161215,20170315,G0ECB8FS,46.0,31,2,4,Won,5100.0,1.0,90.0,90.0,2017-03,2017,3
2017-03-07,20170307,20161215,20170307,96MZYUY0,21.0,24,2,4,Won,4906.0,1.0,82.0,82.0,2017-03,2017,3
2017-03-07,20170307,20161216,20170307,JZOKHHWN,53.0,20,6,4,Won,1037.0,0.9940269758629389,81.0,81.0,2017-03,2017,3
2017-03-15,20170315,20161216,20170315,EH6I67I0,54.0,30,1,4,Won,537.0,0.9646430377905342,89.0,89.0,2017-03,2017,3
2017-03-09,20170309,20161216,20170309,JUUXF02Z,35.0,31,2,4,Won,4694.0,1.0,83.0,83.0,2017-03,2017,3
2017-03-24,20170324,20161216,20170324,OT87JDWO,45.0,4,1,4,Won,560.0,0.9665988136212355,98.0,98.0,2017-03,2017,3
2017-03-13,20170313,20161216,20170313,YHKT6YJ7,15.0,5,1,4,Won,589.0,0.9767267081895422,87.0,87.0,2017-03,2017,3
2017-03-14,20170314,20161216,20170314,H78I3TAY,49.0,21,1,4,Won,493.0,0.9693901415410732,88.0,88.0,2017-03,2017,3
2017-03-08,20170308,20161216,20170308,1ROC43JK,3.0,3,3,4,Won,50.0,0.8349764984438843,82.0,82.0,2017-03,2017,3
2017-03-28,20170328,20161216,20170328,LPZLQL48,79.0,24,1,4,Won,492.0,0.9608953448076595,102.0,102.0,2017-03,2017,3
2017-03-13,20170313,20161217,20170313,3KR50X38,44.0,13,6,4,Won,1255.0,0.999670203146861,86.0,86.0,2017-03,2017,3
2017-03-04,20170304,20161217,20170304,Q3WLHRE9,67.0,10,1,4,Won,463.0,0.909478899834612,77.0,77.0,2017-03,2017,3
2017-03-27,20170327,20161217,20170327,IX7UEOAP,37.0,20,6,2,Lost,0.0,0.018932359020991923,100.0,100.0,2017-03,2017,3
2017-03-12,20170312,20161217,20170312,NQU62K1H,82.0,20,1,4,Won,605.0,0.9832241658601629,85.0,85.0,2017-03,2017,3
2017-03-20,20170320,20161217,20170320,NAQKOU0T,21.0,26,6,4,Won,1315.0,0.9997343110119066,93.0,93.0,2017-03,2017,3
2017-03-02,20170302,20161217,20170302,I3V3GUAI,85.0,4,1,4,Won,559.0,0.9259935181380513,75.0,75.0,2017-03,2017,3
2017-03-28,20170328,20161217,20170328,PN4VJDXY,60.0,5,1,4,Won,557.0,0.9838005445345621,101.0,101.0,2017-03,2017,3
2017-03-02,20170302,20161217,20170302,K9D4DQ3R,75.0,14,3,4,Won,48.0,0.7970333350600223,75.0,75.0,2017-03,2017,3
2017-03-25,20170325,20161217,20170325,9X6V79KE,39.0,3,5,4,Won,6282.0,1.0,98.0,98.0,2017-03,2017,3
2017-03-02,20170302,20161218,20170302,W1KLFNE4,39.0,1,4,4,Won,3246.0,0.9999999999768658,74.0,74.0,2017-03,2017,3
2017-03-14,20170314,20161218,20170314,GD2OCW12,23.0,10,1,4,Won,514.0,0.9574793077399987,86.0,86.0,2017-03,2017,3
2017-03-15,20170315,20161218,20170315,6XO4RYXK,63.0,20,6,4,Won,1132.0,0.9984153304188491,87.0,87.0,2017-03,2017,3
2017-03-21,20170321,20161218,20170321,18Y7GRPW,63.0,15,5,4,Won,5918.0,1.0,93.0,93.0,2017-03,2017,3
2017-03-18,20170318,20161218,20170318,127ZPLXQ,36.0,31,2,2,Lost,0.0,0.008863850188176231,90.0,90.0,2017-03,2017,3
2017-03-14,20170314,20161218,20170314,U07C2HEG,42.0,34,3,2,Lost,0.0,0.6848088825713955,86.0,86.0,2017-03,2017,3
2017-03-13,20170313,20161218,20170313,RNTOJ78L,35.0,25,3,2,Lost,0.0,0.6536915340819729,85.0,85.0,2017-03,2017,3
2017-03-24,20170324,20161218,20170324,NLB4D5BQ,30.0,3,4,4,Won,2955.0,0.9999999998342071,96.0,96.0,2017-03,2017,3
2017-03-21,20170321,20161218,20170321,FCFDJIEZ,21.0,24,2,4,Won,3742.0,0.9999999999996703,93.0,93.0,2017-03,2017,3
2017-03-14,20170314,20161218,20170314,YZGDW4G1,37.0,12,3,4,Won,64.0,0.8276794575869882,86.0,86.0,2017-03,2017,3
2017-03-27,20170327,20161218,20170327,G8AO5FA2,37.0,16,4,2,Lost,0.0,0.008987238718384286,99.0,99.0,2017-03,2017,3
2017-03-18,20170318,20161219,20170318,LXXW3TRW,61.0,28,6,4,Won,1164.0,0.9993803767511727,89.0,89.0,2017-03,2017,3
2017-03-07,20170307,20161219,20170307,8KJ3H262,64.0,28,3,4,Won,65.0,0.852139397453232,78.0,78.0,2017-03,2017,3
2017-03-07,20170307,20161219,20170307,88POGNEL,9.0,8,6,2,Lost,0.0,0.02819256151830022,78.0,78.0,2017-03,2017,3
2017-03-16,20170316,20161219,20170316,UYP3NNU6,34.0,32,1,4,Won,441.0,0.9353603327093136,87.0,87.0,2017-03,2017,3
2017-03-12,20170312,20161219,20170312,S1V8684Y,23.0,7,6,2,Lost,0.0,0.02772289291604437,83.0,83.0,2017-03,2017,3
2017-03-16,20170316,20161219,20170316,MOPWEMB5,35.0,24,2,4,Won,4907.0,1.0,87.0,87.0,2017-03,2017,3
2017-03-01,20170301,20161220,20170301,L62MDI48,39.0,1,4,2,Lost,0.0,0.00871252763603399,71.0,71.0,2017-03,2017,3
2017-03-25,20170325,20161220,20170325,3EL8D4WO,11.0,10,4,4,Won,3269.0,0.9999999999750739,95.0,95.0,2017-03,2017,3
2017-03-12,20170312,20161220,20170312,VOAN1NXG,43.0,20,1,4,Won,579.0,0.96248907048604,82.0,82.0,2017-03,2017,3
2017-03-25,20170325,20161220,20170325,ALW92XQL,39.0,8,1,2,Lost,0.0,0.18418924235648637,95.0,95.0,2017-03,2017,3
2017-03-07,20170307,20161220,20170307,TJ6ZA1M3,14.0,31,1,2,Lost,0.0,0.3126861935472103,77.0,77.0,2017-03,2017,3
2017-03-31,20170331,20161220,20170331,FKAFO8O9,77.0,31,3,4,Won,51.0,0.7392284672126285,101.0,101.0,2017-03,2017,3
2017-03-08,20170308,20161220,20170308,1XBC7M9F,22.0,27,3,4,Won,64.0,0.7708277824911833,78.0,78.0,2017-03,2017,3
2017-03-08,20170308,20161220,20170308,8IXBS90G,20.0,14,3,4,Won,60.0,0.7531133257506705,78.0,78.0,2017-03,2017,3
2017-03-27,20170327,20161221,20170327,2X45BEOS,26.0,19,6,4,Won,1186.0,0.9987724387652634,96.0,96.0,2017-03,2017,3
2017-03-09,20170309,20161221,20170309,EQ8X0QTL,80.0,13,4,4,Won,3577.0,0.99999999999921,78.0,78.0,2017-03,2017,3
2017-03-07,20170307,20161221,20170307,5QD53WHF,18.0,18,6,4,Won,1020.0,0.997441007530487,76.0,76.0,2017-03,2017,3
2017-03-23,20170323,20161221,20170323,79EABK3X,83.0,26,3,4,Won,53.0,0.8803561190215604,92.0,92.0,2017-03,2017,3
2017-03-10,20170310,20161221,20170310,2DKO9X1T,60.0,6,1,2,Lost,0.0,0.30217075921720027,79.0,79.0,2017-03,2017,3
2017-03-28,20170328,20161221,20170328,IBDEQVBN,22.0,31,1,2,Lost,0.0,0.22083894730146736,97.0,97.0,2017-03,2017,3
2017-03-08,20170308,20161221,20170308,QZ3VV4C1,70.0,31,2,4,Won,4719.0,1.0,77.0,77.0,2017-03,2017,3
2017-03-22,20170322,20161221,20170322,62AK8UWX,11.0,5,1,4,Won,546.0,0.961274495500246,91.0,91.0,2017-03,2017,3
2017-03-21,20170321,20161221,20170321,5QM4ORNT,16.0,9,6,4,Won,1212.0,0.9991099474720985,90.0,90.0,2017-03,2017,3
2017-03-08,20170308,20161221,20170308,S91N9YBL,70.0,24,1,2,Lost,0.0,0.20194467911476835,77.0,77.0,2017-03,2017,3
2017-03-27,20170327,20161222,20170327,44H0FJMH,4.0,1,5,2,Lost,0.0,0.016335948009142447,95.0,95.0,2017-03,2017,3
2017-03-14,20170314,20161222,20170314,N5AZLQZR,19.0,8,5,4,Won,5533.0,1.0,82.0,82.0,2017-03,2017,3
2017-03-01,20170301,20161222,20170301,4T295XQL,24.0,32,4,4,Won,3295.0,0.9999999999911613,69.0,69.0,2017-03,2017,3
2017-03-31,20170331,20161222,20170331,YFS5KLJJ,24.0,25,3,4,Won,45.0,0.8520298361840308,99.0,99.0,2017-03,2017,3
2017-03-04,20170304,20161222,20170304,S8GLKDB9,5.0,12,3,4,Won,56.0,0.8343060428192554,72.0,72.0,2017-03,2017,3
2017-03-20,20170320,20161223,20170320,01QKN578,25.0,10,2,4,Won,4247.0,0.9999999999999967,87.0,87.0,2017-03,2017,3
2017-03-13,20170313,20161223,20170313,M0JKP0HT,39.0,8,4,4,Won,3440.0,0.9999999999946534,80.0,80.0,2017-03,2017,3
2017-03-02,20170302,20161223,20170302,ZC3KKSUK,54.0,30,2,4,Won,5040.0,1.0,69.0,69.0,2017-03,2017,3
2017-03-12,20170312,20161223,20170312,3X8VLQ5G,9.0,6,1,4,Won,469.0,0.9589228632353461,79.0,79.0,2017-03,2017,3
2017-03-07,20170307,20161223,20170307,EZLXL6GL,39.0,5,3,4,Won,58.0,0.7878270195784903,74.0,74.0,2017-03,2017,3
2017-03-16,20170316,20161224,20170316,R8PEL8V8,39.0,2,4,4,Won,2955.0,0.9999999996662425,82.0,82.0,2017-03,2017,3
2017-03-26,20170326,20161224,20170326,L1R32S8H,12.0,13,5,4,Won,5228.0,1.0,92.0,92.0,2017-03,2017,3
2017-03-14,20170314,20161224,20170314,J7N8J8NM,72.0,10,4,4,Won,3358.0,0.9999999999906211,80.0,80.0,2017-03,2017,3
2017-03-29,20170329,20161224,20170329,TO7PGVP1,33.0,28,5,2,Lost,0.0,0.012007684361355773,95.0,95.0,2017-03,2017,3
2017-03-31,20170331,20161224,20170331,A051G1B4,11.0,6,1,4,Won,517.0,0.9601214823771477,97.0,97.0,2017-03,2017,3
2017-03-03,20170303,20161224,20170303,NMDMM5YJ,19.0,5,1,4,Won,615.0,0.9881674169786109,69.0,69.0,2017-03,2017,3
2017-03-10,20170310,20161224,20170310,LWPJEV3U,16.0,9,1,2,Lost,0.0,0.15252817826211484,76.0,76.0,2017-03,2017,3
2017-03-08,20170308,20161224,20170308,I93ZFHEM,12.0,3,3,4,Won,62.0,0.8882675091443317,74.0,74.0,2017-03,2017,3
2017-03-13,20170313,20161225,20170313,B2VJCVBB,39.0,10,5,4,Won,4711.0,1.0,78.0,78.0,2017-03,2017,3
2017-03-23,20170323,20161225,20170323,F90O03ZH,43.0,20,2,2,Lost,0.0,0.005129706970712693,88.0,88.0,2017-03,2017,3
2017-03-30,20170330,20161225,20170330,PC78RLUX,80.0,15,1,4,Won,510.0,0.9760234973742902,95.0,95.0,2017-03,2017,3
2017-03-25,20170325,20161225,20170325,X6GL64T5,76.0,8,2,4,Won,4891.0,1.0,90.0,90.0,2017-03,2017,3
2017-03-17,20170317,20161225,20170317,OWM3BPGW,33.0,26,6,4,Won,926.0,0.9929652989057421,82.0,82.0,2017-03,2017,3
2017-03-10,20170310,20161225,20170310,RP5PS9A5,3.0,4,3,4,Won,56.0,0.741565602836895,75.0,75.0,2017-03,2017,3
2017-03-05,20170305,20161225,20170305,F2PW7WP2,52.0,12,3,4,Won,47.0,0.8547378542925747,70.0,70.0,2017-03,2017,3
2017-03-23,20170323,20161226,20170323,GK8YD2XW,57.0,10,1,2,Lost,0.0,0.28339440190518417,87.0,87.0,2017-03,2017,3
2017-03-10,20170310,20161226,20170310,U4LRR9E9,50.0,30,5,4,Won,6490.0,1.0,74.0,74.0,2017-03,2017,3
2017-03-02,20170302,20161226,20170302,9N55D1AH,73.0,9,4,4,Won,3841.0,0.9999999999998457,66.0,66.0,2017-03,2017,3
2017-03-15,20170315,20161227,20170315,WI4PODA2,22.0,31,5,4,Won,5256.0,1.0,78.0,78.0,2017-03,2017,3
2017-03-28,20170328,20161227,20170328,VF1V41RI,42.0,27,3,2,Lost,0.0,0.6157174119551404,91.0,91.0,2017-03,2017,3
2017-03-25,20170325,20161227,20170325,1B4L7TNG,65.0,27,4,2,Lost,0.0,0.006406541549056489,88.0,88.0,2017-03,2017,3
2017-03-01,20170301,20161228,20170301,MZAN11FT,13.0,1,1,4,Won,625.0,0.9883684707461872,63.0,63.0,2017-03,2017,3
2017-03-16,20170316,20161228,20170316,0IO00FNS,76.0,10,2,2,Lost,0.0,0.010981178841432739,78.0,78.0,2017-03,2017,3
2017-03-22,20170322,20161228,20170322,8S6TNXYB,13.0,10,2,4,Won,3952.0,0.9999999999999645,84.0,84.0,2017-03,2017,3
2017-03-13,20170313,20161228,20170313,MOLGOSGE,44.0,31,5,4,Won,5515.0,1.0,75.0,75.0,2017-03,2017,3
2017-03-16,20170316,20161228,20170316,FA1VHZSV,75.0,21,3,4,Won,57.0,0.8669615709430117,78.0,78.0,2017-03,2017,3
2017-03-28,20170328,20161228,20170328,PXQEX039,45.0,3,3,4,Won,51.0,0.8453318951627758,90.0,90.0,2017-03,2017,3
2017-03-13,20170313,20161228,20170313,RX56S6G3,21.0,24,4,4,Won,3803.0,0.99999999999977,75.0,75.0,2017-03,2017,3
2017-03-27,20170327,20161229,20170327,G4F8W039,60.0,1,5,4,Won,5459.0,1.0,88.0,88.0,2017-03,2017,3
2017-03-23,20170323,20161229,20170323,4T31MWVO,66.0,1,4,4,Won,4148.0,0.9999999999999976,84.0,84.0,2017-03,2017,3
2017-03-23,20170323,20161229,20170323,83XN082U,26.0,13,5,4,Won,5002.0,1.0,84.0,84.0,2017-03,2017,3
2017-03-03,20170303,20161229,20170303,J21W3WIW,27.0,13,4,4,Won,3351.0,0.9999999999903286,64.0,64.0,2017-03,2017,3
2017-03-19,20170319,20161229,20170319,52UPJFYI,16.0,8,1,4,Won,571.0,0.974507206335193,80.0,80.0,2017-03,2017,3
2017-03-10,20170310,20161229,20170310,QOL51JIB,32.0,30,1,4,Won,601.0,0.988286510781648,71.0,71.0,2017-03,2017,3
2017-03-13,20170313,20161229,20170313,93AGN8A6,83.0,27,1,4,Won,576.0,0.9731993168533568,74.0,74.0,2017-03,2017,3
2017-03-03,20170303,20161229,20170303,J7UNJFJL,25.0,7,3,4,Won,52.0,0.7961021173232377,64.0,64.0,2017-03,2017,3
2017-03-13,20170313,20161229,20170313,A4H5ESTU,21.0,34,6,4,Won,1185.0,0.9987207743758438,74.0,74.0,2017-03,2017,3
2017-03-28,20170328,20161229,20170328,8EZ04VQB,27.0,21,6,2,Lost,0.0,0.036984893783102574,89.0,89.0,2017-03,2017,3
2017-03-14,20170314,20161229,20170314,4501T63I,54.0,25,3,4,Won,56.0,0.7201400328514079,75.0,75.0,2017-03,2017,3
2017-03-29,20170329,20161229,20170329,FPNGEJRC,53.0,12,3,4,Won,54.0,0.7931615331891904,90.0,90.0,2017-03,2017,3
2017-03-13,20170313,20161229,20170313,S33WRL0Y,77.0,33,2,4,Won,4818.0,1.0,74.0,74.0,2017-03,2017,3
2017-03-01,20170301,20170101,20170301,Q7IRUJK7,11.0,1,5,4,Won,5087.0,1.0,59.0,59.0,2017-03,2017,3
2017-03-19,20170319,20170101,20170319,DTZPYISJ,53.0,18,6,4,Won,1116.0,0.9952777350811719,77.0,77.0,2017-03,2017,3
2017-03-20,20170320,20170101,20170320,Y9HWSG8Z,30.0,10,1,4,Won,510.0,0.9512851007270331,78.0,78.0,2017-03,2017,3
2017-03-16,20170316,20170101,20170316,JOQCXC9Z,68.0,6,1,4,Won,565.0,0.9639389372585517,74.0,74.0,2017-03,2017,3
2017-03-26,20170326,20170101,20170326,AP7PCLAZ,24.0,32,1,4,Won,633.0,0.9869929281604742,84.0,84.0,2017-03,2017,3
2017-03-29,20170329,20170101,20170329,BIE471SO,78.0,21,4,4,Won,3962.0,0.9999999999999292,87.0,87.0,2017-03,2017,3
2017-03-22,20170322,20170101,20170322,UA8AWDG4,79.0,24,4,4,Won,3672.0,0.9999999999989522,80.0,80.0,2017-03,2017,3
2017-03-18,20170318,20170101,20170318,FZDRB789,32.0,33,2,4,Won,4586.0,0.9999999999999998,76.0,76.0,2017-03,2017,3
2017-03-02,20170302,20170102,20170302,PC1NUL8Q,36.0,1,3,4,Won,60.0,0.713222207455784,59.0,59.0,2017-03,2017,3
2017-05-04,20170504,20170102,20170504,F1X5ZJ7V,19.0,6,1,4,Won,572.0,0.9773314023263717,122.0,122.0,2017-05,2017,5
2017-03-01,20170301,20170102,20170301,IF7MJ88P,32.0,31,1,4,Won,550.0,0.9574186588677345,58.0,58.0,2017-03,2017,3
2017-03-17,20170317,20170102,20170317,06B7XWPC,65.0,31,2,4,Won,4125.0,0.999999999999984,74.0,74.0,2017-03,2017,3
2017-03-10,20170310,20170102,20170310,12MQ3WM8,85.0,7,4,4,Won,3647.0,0.9999999999976452,67.0,67.0,2017-03,2017,3
2017-03-21,20170321,20170102,20170321,91M6FY8S,19.0,5,1,4,Won,573.0,0.9682938385715206,78.0,78.0,2017-03,2017,3
2017-03-29,20170329,20170102,20170329,0LNZRNEU,82.0,12,1,4,Won,542.0,0.9617684827545718,86.0,86.0,2017-03,2017,3
2017-03-12,20170312,20170103,20170312,NKOKUS7D,20.0,19,4,4,Won,3479.0,0.9999999999907772,68.0,68.0,2017-03,2017,3
2017-03-22,20170322,20170103,20170322,NF6GCTMV,26.0,18,4,2,Lost,0.0,0.002497788553558805,78.0,78.0,2017-03,2017,3
2017-03-21,20170321,20170103,20170321,I4UCA7CU,66.0,10,6,4,Won,1012.0,0.9964951098116291,77.0,77.0,2017-03,2017,3
2017-03-06,20170306,20170103,20170306,1LI7ETNZ,17.0,30,6,4,Won,990.0,0.9896280447681339,62.0,62.0,2017-03,2017,3
2017-03-18,20170318,20170103,20170318,N36DEZBR,70.0,30,2,4,Won,4374.0,0.9999999999999984,74.0,74.0,2017-03,2017,3
2017-03-17,20170317,20170103,20170317,77ZECYVJ,24.0,31,1,2,Lost,0.0,0.16234131995422352,73.0,73.0,2017-03,2017,3
2017-03-30,20170330,20170103,20170330,IRB461Y7,77.0,31,6,4,Won,1054.0,0.9907412778617182,86.0,86.0,2017-03,2017,3
2017-03-15,20170315,20170103,20170315,NM2Q3CGW,61.0,24,3,4,Won,55.0,0.7838754193981655,71.0,71.0,2017-03,2017,3
2017-03-05,20170305,20170103,20170305,OEEUEIPJ,26.0,12,3,2,Lost,0.0,0.4699749323510387,61.0,61.0,2017-03,2017,3
2017-03-25,20170325,20170104,20170325,5E14LG51,40.0,22,6,4,Won,1073.0,0.9963650486896326,80.0,80.0,2017-03,2017,3
2017-03-20,20170320,20170104,20170320,TIAGZQ54,28.0,2,4,2,Lost,0.0,0.003050058101318122,75.0,75.0,2017-03,2017,3
2017-03-16,20170316,20170104,20170316,CRX91A45,22.0,31,1,4,Won,586.0,0.960120408500897,71.0,71.0,2017-03,2017,3
2017-05-05,20170505,20170104,20170505,ZOQ8RC86,73.0,7,2,4,Won,4667.0,1.0,121.0,121.0,2017-05,2017,5
2017-03-28,20170328,20170104,20170328,SV4SOO2K,36.0,24,6,4,Won,880.0,0.9730177983363367,83.0,83.0,2017-03,2017,3
2017-03-12,20170312,20170104,20170312,ITHR5WLF,54.0,24,4,4,Won,3676.0,0.9999999999985025,67.0,67.0,2017-03,2017,3
2017-03-25,20170325,20170105,20170325,279625VN,25.0,1,4,2,Lost,0.0,0.00396421924929999,79.0,79.0,2017-03,2017,3
2017-03-09,20170309,20170105,20170309,RK52YU8S,73.0,10,2,2,Lost,0.0,0.004715896414496672,63.0,63.0,2017-03,2017,3
2017-03-26,20170326,20170105,20170326,E8EY51IC,53.0,15,6,2,Lost,0.0,0.01025141065349095,80.0,80.0,2017-03,2017,3
2017-03-19,20170319,20170105,20170319,HG07LMHI,73.0,6,2,4,Won,4716.0,1.0,73.0,73.0,2017-03,2017,3
2017-03-30,20170330,20170105,20170330,85XNDIK1,6.0,31,1,2,Lost,0.0,0.10879370556507263,84.0,84.0,2017-03,2017,3
2017-03-23,20170323,20170105,20170323,2U54WYQ1,32.0,24,2,4,Won,4211.0,0.9999999999999944,77.0,77.0,2017-03,2017,3
2017-03-21,20170321,20170106,20170321,VCA1WAB0,25.0,1,4,2,Lost,0.0,0.003851553997213594,74.0,74.0,2017-03,2017,3
2017-03-18,20170318,20170106,20170318,MXNVX2AM,11.0,10,2,2,Lost,0.0,0.003228523833607374,71.0,71.0,2017-03,2017,3
2017-03-17,20170317,20170106,20170317,1G866GH4,72.0,10,3,4,Won,56.0,0.6781592242459369,70.0,70.0,2017-03,2017,3
2017-03-23,20170323,20170106,20170323,WDG0B1IR,60.0,8,3,2,Lost,0.0,0.6519275465487833,76.0,76.0,2017-03,2017,3
2017-03-23,20170323,20170106,20170323,Q5CABPMO,25.0,8,3,4,Won,44.0,0.5836787450732769,76.0,76.0,2017-03,2017,3
2017-03-27,20170327,20170106,20170327,HHBA93J5,44.0,31,1,4,Won,532.0,0.947693008675725,80.0,80.0,2017-03,2017,3
2017-05-10,20170510,20170106,20170510,R0W6A9BG,73.0,4,1,2,Lost,0.0,0.10419546102535764,124.0,124.0,2017-05,2017,5
2017-03-20,20170320,20170106,20170320,P5EGQ0HI,85.0,4,1,2,Lost,0.0,0.039363572841349975,73.0,73.0,2017-03,2017,3
2017-03-17,20170317,20170106,20170317,L1EJIE5L,43.0,21,2,2,Lost,0.0,0.004389755347325682,70.0,70.0,2017-03,2017,3
2017-03-24,20170324,20170106,20170324,S3XI6YB3,16.0,3,1,2,Lost,0.0,0.1322187360101237,77.0,77.0,2017-03,2017,3
2017-03-08,20170308,20170107,20170308,BBC3JB3H,39.0,1,1,4,Won,622.0,0.9718330301171848,60.0,60.0,2017-03,2017,3
2017-03-05,20170305,20170107,20170305,7XVLKX8G,9.0,2,5,2,Lost,0.0,0.007049085256569387,57.0,57.0,2017-03,2017,3
2017-03-16,20170316,20170107,20170316,OX4P78HP,78.0,13,6,4,Won,1257.0,0.9988808975589699,68.0,68.0,2017-03,2017,3
2017-03-25,20170325,20170107,20170325,72LNJRY9,47.0,34,6,4,Won,1135.0,0.9960443122269818,77.0,77.0,2017-03,2017,3
2017-03-28,20170328,20170107,20170328,8C2WG2FB,36.0,33,4,2,Lost,0.0,0.003091783918520592,80.0,80.0,2017-03,2017,3
2017-03-14,20170314,20170107,20170314,L0345WKB,51.0,33,2,4,Won,4313.0,0.9999999999999969,66.0,66.0,2017-03,2017,3
2017-03-18,20170318,20170108,20170318,S24L8LVR,15.0,1,5,4,Won,5210.0,1.0,69.0,69.0,2017-03,2017,3
2017-03-27,20170327,20170108,20170327,JXWXEJXE,59.0,4,3,4,Won,47.0,0.6686951404430148,78.0,78.0,2017-03,2017,3
2017-03-22,20170322,20170108,20170322,W2JCRPLX,44.0,27,4,4,Won,3220.0,0.9999999999199891,73.0,73.0,2017-03,2017,3
2017-03-26,20170326,20170108,20170326,1M2I2NXQ,20.0,14,3,4,Won,47.0,0.5774609229016878,77.0,77.0,2017-03,2017,3
2017-03-25,20170325,20170108,20170325,54EGR0AD,80.0,12,3,4,Won,63.0,0.7919022942548478,76.0,76.0,2017-03,2017,3
2017-03-15,20170315,20170109,20170315,VT5Y73GX,3.0,1,3,4,Won,56.0,0.7113531355586019,65.0,65.0,2017-03,2017,3
2017-03-01,20170301,20170109,20170301,8O9V7UOZ,60.0,1,3,4,Won,65.0,0.7994893920958016,51.0,51.0,2017-03,2017,3
2017-03-19,20170319,20170109,20170319,GIIC5H9X,18.0,22,5,4,Won,5743.0,1.0,69.0,69.0,2017-03,2017,3
2017-03-03,20170303,20170109,20170303,9WMU7YHD,49.0,19,3,4,Won,53.0,0.657991757007654,53.0,53.0,2017-03,2017,3
2017-03-30,20170330,20170109,20170330,8BQMFR86,2.0,13,5,4,Won,4974.0,1.0,80.0,80.0,2017-03,2017,3
2017-03-25,20170325,20170109,20170325,DDCC6ZPK,52.0,20,4,4,Won,3892.0,0.9999999999998488,75.0,75.0,2017-03,2017,3
2017-03-21,20170321,20170109,20170321,YMGWLEHY,2.0,15,2,4,Won,3822.0,0.9999999999996929,71.0,71.0,2017-03,2017,3
2017-03-02,20170302,20170109,20170302,FKS9MVF6,38.0,6,1,4,Won,504.0,0.9199622664667215,52.0,52.0,2017-03,2017,3
2017-03-29,20170329,20170109,20170329,HF8ABDF6,77.0,25,4,4,Won,3145.0,0.9999999997344629,79.0,79.0,2017-03,2017,3
2017-03-27,20170327,20170109,20170327,SIRC44NM,24.0,24,1,4,Won,564.0,0.9698885598593288,77.0,77.0,2017-03,2017,3
2017-03-14,20170314,20170109,20170314,7S6SHJJG,21.0,33,6,4,Won,1117.0,0.9940103177776115,64.0,64.0,2017-03,2017,3
2017-03-26,20170326,20170110,20170326,ZE84UHHB,38.0,1,3,4,Won,59.0,0.7404863206949452,75.0,75.0,2017-03,2017,3
2017-03-28,20170328,20170110,20170328,2R3ZA84D,23.0,10,3,4,Won,52.0,0.6465361047988144,77.0,77.0,2017-03,2017,3
2017-03-24,20170324,20170110,20170324,LTTYTAXA,42.0,20,2,4,Won,4694.0,0.9999999999999998,73.0,73.0,2017-03,2017,3
2017-03-06,20170306,20170110,20170306,ZWFPD71J,55.0,32,2,4,Won,5620.0,1.0,55.0,55.0,2017-03,2017,3
2017-03-08,20170308,20170110,20170308,T5C527Z9,64.0,31,6,4,Won,1095.0,0.9963666712845479,57.0,57.0,2017-03,2017,3
2017-05-02,20170502,20170110,20170502,XC4LTIEO,13.0,4,1,2,Lost,0.0,0.09447301340133439,112.0,112.0,2017-05,2017,5
2017-03-30,20170330,20170110,20170330,AEBF9M5T,59.0,4,1,4,Won,489.0,0.909399102359696,79.0,79.0,2017-03,2017,3
2017-03-16,20170316,20170110,20170316,EV46ES18,31.0,27,5,4,Won,5908.0,1.0,65.0,65.0,2017-03,2017,3
2017-03-11,20170311,20170110,20170311,ID3IJHUS,77.0,27,4,4,Won,3820.0,0.9999999999992084,60.0,60.0,2017-03,2017,3
2017-03-12,20170312,20170110,20170312,YBJ72HKE,36.0,34,6,2,Lost,0.0,0.010848917763678769,61.0,61.0,2017-03,2017,3
2017-03-20,20170320,20170110,20170320,5DEO8EDS,58.0,24,1,4,Won,581.0,0.9714019233582561,69.0,69.0,2017-03,2017,3
2017-03-10,20170310,20170111,20170310,WPXAMXD2,25.0,10,5,2,Lost,0.0,0.004109621888881314,58.0,58.0,2017-03,2017,3
2017-03-28,20170328,20170111,20170328,A4BBDK82,30.0,6,1,4,Won,585.0,0.9765414942518608,76.0,76.0,2017-03,2017,3
2017-05-06,20170506,20170111,20170506,4XCJP60W,50.0,32,1,4,Won,572.0,0.9670511561781763,115.0,115.0,2017-05,2017,5
