Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,29/07/2022,16928,Xzibit Pty Ltd,"Luscombe, Qld",No,No,,,,,,,,,368499,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Patent Application Fee,31/07/2022,41470,Davies Collison Cave Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,2159123,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,1/08/2022,409230,Agilex Biolabs Pty Ltd,"Thebarton, Sa",No,No,,,,,,,,,368549,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,1/08/2022,26147,Dm2Architecture Pty Ltd,"Petrie Terrace, Qld",Yes,No,,,,,,,,,368542,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,1/08/2022,55000,Pacific Pro-Link Service,"Wang Lung Industrial Building, 11 Lung Tak Street Tsuen Wan",No,No,,,,,,,,,368527,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,1/08/2022,28875,Smk Social Media Knowledge,"Mount Martha, VIC",No,No,,,,,,,,,368546,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,1/08/2022,18767,U&U Recruitment Partners,"Brisbane, Qld",No,No,,,,,,,,,368565,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,1/08/2022,18767,U&U Recruitment Partners,"Brisbane, Qld",No,No,,,,,,,,,368565,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,2/08/2022,10631,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,368602,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,2/08/2022,35369,Constant Systems Limited,"Daventry, Nhants",No,No,,,,,,,,,368594,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,2/08/2022,27500,Mercure Gold Coast Resort,"Carrara, Qld",No,No,,,,,,,,,368600,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software Support Maintenance,2/08/2022,509907,Service Quality Pty Ltd,"Brendale, Qld",No,No,Limited,"c - (i) Cannot be made for technical reasons such as requirements of interchangeability or interoperability with existing equipment, software, services or installations procured under the initial procurement, or due to conditions under original supplier warranties",,,,,,,GU-1100,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Relocation Services,2/08/2022,15935,Sirva Relocation,"Richlands, Qld",No,No,,,,,,,,,368612,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,3/08/2022,24750,Intelligent Business Research Services P,"Hazelbrook, Nsw",No,No,,,,,,,,,368636,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,3/08/2022,170500,Price Waterhouse Coopers,"Sydney, Nsw",No,No,,,,,,,,,368639,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,3/08/2022,10780,Sse Specialised Stage Engineering P/L,"Loganholme, Qld",No,No,,,,,,,,,368638,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Furniture,3/08/2022,48340,Zenith Interiors Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,368652,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Furniture,3/08/2022,48340,Zenith Interiors Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,368652,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,4/08/2022,17901,365 Construction Services Pty Ltd,"Morningside, Qld",No,No,,,,,,,,,368679,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,4/08/2022,11801,Access Innovation Media Pty Ltd,"North Sydney, Nsw",No,No,,,,,,,,,1970218,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,4/08/2022,55000,Gold Coast Education And Training Netw,"Southport, Qld",No,No,,,,,,,,,1967512,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software Support Maintenance,4/08/2022,585594,Insync Solutions Pty Ltd,"Rundle Mall, Sa",No,No,Selective,,,,,,,,C00001,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,4/08/2022,12100,Jeewa Australian Educational Centre P/L,"Brisbane, Qld",No,No,,,,,,,,,1970933,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Commission Payment,4/08/2022,12100,Kokos International Brisbane,"Brisbane, Qld",No,No,,,,,,,,,1970939,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software Support Maintenance,4/08/2022,53077,Lennox Computer,"Banyo, Qld",No,No,,,,,,,,,1971729 1986819 1999438 2013482,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,4/08/2022,175560,Mode Design Corp Pty Ltd,"Fortitude Valley, Qld",No,No,,,,,,,,,368689,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,4/08/2022,10558,Pagnian Imports Pty. Ltd.,"Southport, Qld",No,No,,,,,,,,,368674,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,5/08/2022,13248,Bruker Pty Ltd,"Alexandria, Nsw",No,No,,,,,,,,,368720,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,5/08/2022,52404,Merck Pty Ltd,"Bayswater, Vic",No,No,,,,,,,,,368737,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,8/08/2022,14912,888 Electrical Solutions Pty Ltd,"Berrinba, Qld",No,No,,,,,,,,,368796,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,8/08/2022,13314,Ghd Pty Ltd,"Hrmc, Nsw",No,No,,,,,,,,,368801,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,8/08/2022,22410,Global Integrated Solutions Limited,"Rosedale, Qld",No,No,,,,,,,,,368780,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,8/08/2022,454366,Ryan Wilks Pty. Ltd.,"Murarrie, Qld",No,No,,,,,,,,,368799,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audit Fees,8/08/2022,30250,Shinewing Australia Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,368787,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,8/08/2022,45790,The School Locker,"Yeronga, Qld",No,No,,,,,,,,,368794,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,9/08/2022,11000,Crown Mechanical Electrical Pty Ltd,"Rochedale South, Qld",No,No,,,,,,,,,368852,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software Support Maintenance,9/08/2022,48410,"Litmus Software, Inc.",Pittsburgh,No,No,,,,,,,,,368823,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,10/08/2022,5562542,Dell Australia Pty Ltd,"Frenchs Forest, Nsw",No,No,Open,,,,,,,,GU-1282,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,10/08/2022,12352,Jb Hi Fi Group Pty Ltd,"Macgregor, Qld",No,No,,,,,,,,,368869,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Reference Materials,11/08/2022,607396,Elsevier Inc.,USA,No,No,Limited,b - (iii) The absence of competition for technical reasons which can only be supplied by a particular supplier and no reasonable alternative exists,,,,,,,GU-1078,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Reference Materials,11/08/2022,18849,Igi Global,"Sydney, Nsw",No,No,,,,,,,,,1972436,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,11/08/2022,1888013,Ng Energy Pty Ltd,"Richmond, Vic",No,No,Open,,,,,,,,368930,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,11/08/2022,23100,Qcif,"St Lucia, Qld",No,No,,,,,,,,,GU-800,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,11/08/2022,30037,Racv Royal Pines Resort,"Gold Coast, Qld",No,No,,,,,,,,,368927,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Staff Development,11/08/2022,18300,Red Suit Advertising,"South Brisbane, Qld",No,No,,,,,,,,,368885,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,11/08/2022,328058,Tecniplast Australia Pty Limited,"Lane Cove, NSW",No,No,,,,,,,,,368933,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,11/08/2022,12750,The Photo Booth Guys Australia Pty Ltd,"Banyo, Qld",No,No,,,,,,,,,1972397,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Conference Expenses,11/08/2022,11344,The Ship Inn,"Brisbane, Qld",No,No,,,,,,,,,1969005,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,11/08/2022,13934,Withers Bergman Llp,"Hershey, Pa, Pa",No,No,,,,,,,,,1972236,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,11/08/2022,13934,Withers Bergman Llp,"Hershey, Pa, Pa",No,No,,,,,,,,,1972236,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,12/08/2022,138732,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,368954,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Freight Fees,12/08/2022,13835,Fedex Express Australia Pty Ltd,"Mascot, Nsw",No,No,,,,,,,,,368950,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,12/08/2022,36145,Peak Scientific Instruments,"Port Melbourne, Vic",No,No,,,,,,,,,368974,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Relocation Services,12/08/2022,15177,Sirva Relocation,"Richlands, Qld",No,No,,,,,,,,,368973,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,15/08/2022,135031,Agilent Technologies Australia Pty Ltd,"Mulgrave, Vic",No,No,,,,,,,,,369013,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,15/08/2022,32841,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,369014,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,16/08/2022,10692,Building Certifiers Australia Pty Ltd,"Caloundra, Qld",No,No,,,,,,,,,369052,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,16/08/2022,10773,Coregas Pty Ltd,"Yennora, Nsw",No,No,,,,,,,,,369055,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Printing Expenses,16/08/2022,11072,Ligare Pty Ltd,"Riverwood, NSW",No,No,,,,,,,,,1970946,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,16/08/2022,14289,Qualtrics Llc,"Provo, Ut, Usa",No,No,,,,,,,,,369022,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Film/Video Expenses,16/08/2022,15000,Tate Animal Training Enterprises Pty Ltd,"Canberra, Act",No,No,,,,,,,,,1973130,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,16/08/2022,35103,The Trustee For Code Black Trust,"Oxenford, Qld",No,No,,,,,,,,,1972968,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,16/08/2022,22762,Trevlorn Pty Ltd,"Jindalee, QLD",No,No,,,,,,,,,369035,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Health & Safety Expenses,16/08/2022,23849,Truhealth Solutions,"Beenleigh, Qld",No,No,,,,,,,,,1970734,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,17/08/2022,54050,Bruker Pty Ltd,"Alexandria, Nsw",No,No,,,,,,,,,369104,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Medical Equipment,17/08/2022,38330,"Data Sciences International, Inc.","St. Paul, Mn",No,No,,,,,,,,,369079,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,17/08/2022,10375,Qiagen Pty Ltd,"Chadstone, Vic",No,No,,,,,,,,,369072,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,17/08/2022,10260,Warsash Scientific Pty Ltd,"Strawberry Hills, Nsw",No,No,,,,,,,,,369116,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,17/08/2022,10260,Warsash Scientific Pty Ltd,"Strawberry Hills, Nsw",No,No,,,,,,,,,369116,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,18/08/2022,16286,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,369145,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,18/08/2022,42950,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,369146,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Telecommunications Expenditure,18/08/2022,63631,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,369137,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,18/08/2022,13200,Queensland Art Gallery,"Sth Brisbane, Qld",No,No,,,,,,,,,369143,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Software Support Maintenance,18/08/2022,658645,Rsa Security Australia Pty. Ltd.,"Sydney, Nsw",No,No,Selective,,,,,,,,GU-886,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,18/08/2022,125400,Southport Australian Rules Football Club,"Southport, Qld",No,No,,,,,,,,,369167,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Telecommunications Expenditure,18/08/2022,15611,Superloop (Operations) Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,369142,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,18/08/2022,12496,The School Locker,"Yeronga, Qld",No,No,,,,,,,,,369132,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,18/08/2022,16017,U&U Recruitment Partners,"Brisbane, Qld",No,No,,,,,,,,,369165,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,18/08/2022,14796,Wuxi Apptec (Hongkong) Limited,"Kowloon, Hong Kong",No,No,,,,,,,,,369147,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,18/08/2022,37861,Yes Fire Pty Ltd,"Yatala, Qld",No,No,,,,,,,,,369141,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,18/08/2022,16017,U&U Recruitment Partners,"Brisbane, Qld",No,No,,,,,,,,,369165,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,18/08/2022,14796,Wuxi Apptec (Hongkong) Limited,"Kowloon, Hong Kong",No,No,,,,,,,,,369147,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,18/08/2022,37861,Yes Fire Pty Ltd,"Yatala, Qld",No,No,,,,,,,,,369141,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Pathology Expenditure,19/08/2022,42031,Australian Genome Research Facility Ltd,"St Lucia, Qld",No,No,,,,,,,,,369195,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,19/08/2022,102531,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,369187,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,19/08/2022,46871,In Vitro Technologies Pty Ltd,"Noble Park, Vic",No,No,,,,,,,,,369193,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,19/08/2022,21450,Lovework Studio Pty Ltd,"Woody Point, Qld",No,No,,,,,,,,,369221,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Marketing Fees,19/08/2022,21450,Lovework Studio Pty Ltd,"Woody Point, Qld",No,No,,,,,,,,,369222,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Building Construction & Maintenance,19/08/2022,13244,Pitch Black Engineering,"Brisbane, Qld",Yes,No,,,,,,,,,369219,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,19/08/2022,55121,Scitek Australia Pty Ltd,"Milsons Point, Nsw",No,No,,,,,,,,,369192,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Furniture,19/08/2022,22110,Sico South Pacific Ltd,"Chittaway Bay, Nsw",No,No,,,,,,,,,369215,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,19/08/2022,10154,The School Locker,"Yeronga, Qld",No,No,,,,,,,,,369217,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,19/08/2022,67458,The Trustee For Symbiotic Devices Family,"Mount Waverley, Vic",No,No,,,,,,,,,369214,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Legal Fees,22/08/2022,38500,Clayton Utz,"Brisbane, Qld",No,No,,,,,,,,,1975200,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Patent Application Fee,22/08/2022,33195,Eagar & Associates Pty Ltd,"Oxenford, Qld",No,No,,,,,,,,,1974804,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Patent Application Fee,22/08/2022,15394,James & Wells,"Canberra, Act",No,No,,,,,,,,,1973518,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,22/08/2022,23430,John Barry Group Pty Ltd,"Oxenford, Qld",No,No,,,,,,,,,369236,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,22/08/2022,55000,Life Sciences Queensland Limited,"Toowong, Qld",No,No,,,,,,,,,1974791,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Memberships/Subscriptions,22/08/2022,121441,National Library Of Australia,"Banyo, Qld",No,No,,,,,,,,,GU-927,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Audio Visual Equipment,22/08/2022,328183,Pixel Line Pty Ltd,"Milton, Qld",No,No,,,,,,,,,369225,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,22/08/2022,11254,Pureprofile Australia Pty Limited,Nsw,No,No,,,,,,,,,1973765,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Relocation Services,22/08/2022,26022,Sirva Relocation,"Richlands, Qld",No,No,,,,,,,,,369258,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,22/08/2022,12100,Social Solution Co. Pty Ltd,"COOMERA, QLD",No,No,,,,,,,,,369263,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Reference Materials,22/08/2022,393163,Springer Customer Service Centre Gmbh,"Heidelberg, Germany",No,No,,,,,,,,,GU-118,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,23/08/2022,63145,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,369292,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Legal Fees,23/08/2022,110000,Hwl Ebsworth Lawyers,"Brisbane, Qld",No,No,,,,,,,,,369278,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Scientific Equipment,23/08/2022,64274,Logemas Pty Ltd,"Albion, Qld",No,No,,,,,,,,,369272,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,23/08/2022,46200,Robinson Fitzgerald Pty Ltd,"Greenslopes, Qld",No,No,,,,,,,,,369301,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Computer Equipment,23/08/2022,25385,The School Locker,"Yeronga, Qld",No,No,,,,,,,,,369277,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,24/08/2022,79316,Asg Group Limited,"Perth, WA",No,No,,,,,,,,,369343,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Event Expenditure,24/08/2022,13540,Sofitel Brisbane,"Brisbane, Qld",No,No,,,,,,,,,369307,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Consultancy Services,24/08/2022,56000,Tropical Water Research Alliance Twra,"Mexico City, Mexico",No,No,,,,,,,,,369315 2010995,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,24/08/2022,23100,U&U Recruitment Partners,"Brisbane, Qld",No,No,,,,,,,,,369347,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,24/08/2022,16500,W & H Australasia Pty Limited,"Belrose, Nsw",No,No,,,,,,,,,369316,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Recruitment/Placement Fees,24/08/2022,23100,U&U Recruitment Partners,"Brisbane, Qld",No,No,,,,,,,,,369347,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Equipment Maintenance,24/08/2022,16500,W & H Australasia Pty Limited,"Belrose, Nsw",No,No,,,,,,,,,369316,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Chemical/Biological Products,25/08/2022,10498,Genscript,"Piscataway, Nj, Usa",No,No,,,,,,,,,369380,,,,,,
,Griffith University,"170 Kessels Road, Nathan, Qld 4111",Vehicle Acquisition,25/08/2022,52802,James Frizelle'S Automotive Group Pty L,"Southport, Qld",No,No,,,,,,,,,369418,,,,,,
