Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,6/08/2024,17855,Richmond Signs & Designs,"Southport, Qld",No,,,,,,,,,,2086016,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,6/08/2024,99000,Southport Australian Rules Football Club,"Southport, Qld",No,,,,,,,,,,392045,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,7/08/2024,20350,Orikan Australia Pty Ltd,"South Wharf, Vic",No,,,,,,,,,,392063,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,7/08/2024,22000,Pln Projects Pty Ltd,"Currumbin, Qld",No,,,,,,,,,,392086,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,7/08/2024,546920,Ryan Wilks Pty. Ltd.,Qld,No,,Selective,,,,,,,,392079,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Computer Equipment,7/08/2024,10315,The School Locker,"Eight Mile Plains, Qld",No,,,,,,,,,,392085,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,7/08/2024,11044,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,,,,,,,,,,392074,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/08/2024,47597,Crown Mechanical Electrical Pty Ltd,"Rochedale South, Qld",No,,,,,,,,,,392089,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/08/2024,53240,Lightbox Architecture &Interiors Pty Ltd,"Keperra, Qld",No,,,,,,,,,,392103,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,8/08/2024,19487,"Phire, Inc",Usa,No,,,,,,,,,,392091,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/08/2024,311671,Thomson Adsett Pty Ltd,"Fortitude Valley, Qld",No,,,,,,,,,,392113 392114,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,8/08/2024,11880,Wellingtons Coaching & Development Pty L,"Sherwood, Qld",No,,,,,,,,,,392117,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,9/08/2024,10683,Accurate Mass Scientific Pty Ltd,"Keilor East, Vic",No,,,,,,,,,,392150,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,9/08/2024,19140,Bennett And Bennett Group,"Gold Coast, Qld",No,,,,,,,,,,392142,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Vehicle Acquisition,9/08/2024,62994,Byd Automotive,"Fortitude Valley, Qld",No,,,,,,,,,,392127,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,9/08/2024,39396,Convergint Australia Pty Ltd,"Melbourne, Vic",No,,,,,,,,,,392155,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/08/2024,219450,Vested Family Trust,"Ashgrove, Qld",No,,,,,,,,,,392123 397677,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,12/08/2024,14245,Amalgamated Property Maint. Brisbane P/L,"Rochedale South, Qld",No,,,,,,,,,,392180,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,12/08/2024,3367701,Badge Constructions (Qld) Pty Ltd,"Bulimba, Qld",No,,Selective,,,,,,,,392186,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Printing Expenses,12/08/2024,12461,Bpo Intelligence Pty Ltd,"Mount Waverley, Vic",No,,,,,,,,,,392178,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,12/08/2024,26686,Fork Force Australia Pty Ltd,"Larapinta, Qld",No,,,,,,,,,,392179,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,12/08/2024,102675,Higher Ed Services Pty Ltd,"Sydney, Nsw",No,,,,,,,,,,392161,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Furniture,12/08/2024,14013,Specfurn Commercial Furniture Pty Ltd,"Geebung, Qld",No,,,,,,,,,,392182,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,13/08/2024,12080,Experience Gold Coast Pty Ltd,"Australia Fair, Qld",No,,,,,,,,,,2087598,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,13/08/2024,20000,Guangdong-Hong Kong-Macao Greater Bay Ar,China,No,,,,,,,,,,2086464,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,13/08/2024,81070,Jll Public Sector Valuations Pty Ltd,"Milton, Qld",No,,,,,,,,,,392244,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,13/08/2024,16378,Programmed Electrical Technologies Ltd,"Newstead, Qld",No,,,,,,,,,,392238,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,13/08/2024,45326,Qcif,"St Lucia, Qld",No,,,,,,,,,,2084801,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,13/08/2024,10000,Ross Searle & Associates,"Highgate Hill, Qld",No,,,,,,,,,,392242,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,13/08/2024,14306,Techniche Apac Pty Ltd,"Milton, Qld",No,,,,,,,,,,392234,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,13/08/2024,14161,Thorlabs Inc,Usa,No,,,,,,,,,,392218,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,14/08/2024,13805,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,,,,,,,,,,392264,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/08/2024,59202,Avanti Caloundra Pty Ltd,"Caloundra, Qld",No,,,,,,,,,,392274,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/08/2024,38500,Avanti Southport Pty Ltd,"Southport, Qld",No,,,,,,,,,,392270,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/08/2024,150783,Brient Trade Services Pty Ltd,"Guanaba, Qld",No,,,,,,,,,,392293,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,15/08/2024,24783,Good Food Solutions,"Eumundi, Qld",No,,,,,,,,,,392292,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/08/2024,14560,Gx Outdoors,"Bundaberg, Qld",No,,,,,,,,,,392291,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,15/08/2024,10547,Traffic Management Australia Pty Ltd,"Ormeau, Qld",No,,,,,,,,,,392279 397616,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/08/2024,23595,Vivo Group Pty Ltd,"Paddington, Qld",No,,,,,,,,,,392309,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Furniture,16/08/2024,15076,Bac Systems Pty Ltd,"Glendenning, Nsw",No,,,,,,,,,,392351,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,16/08/2024,19250,Bennett And Bennett Group,"Gold Coast, Qld",No,,,,,,,,,,392314,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/08/2024,118150,Csiro,"Clayton, Vic",No,,,,,,,,,,392348,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,16/08/2024,93081,Data #3 Limited,"Indooroopilly, Qld",No,,,,,,,,,,392356,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/08/2024,14605,Indigenous Allied Health Australia Ltd,"Deakin West, Act",No,,,,,,,,,,392327,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/08/2024,27500,Rebound Health Pty Ltd,"Brookvale, Nsw",No,,,,,,,,,,392334,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/08/2024,10560,St Leonards Physiotherapy Pty Ltd,"St Leonards, Nsw",No,,,,,,,,,,392333,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,16/08/2024,42425,Vuram Australia Pty Ltd,"Melbourne, Vic",No,,,,,,,,,,392359,,C01490,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,19/08/2024,14700,Airmaster Corporation Pty Ltd,"Mansfield, Qld",No,,,,,,,,,,392363,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,19/08/2024,55000,Bionics Queensland,"Ashgrove, Qld",No,,,,,,,,,,392373,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,19/08/2024,57167,Eight 3 Constructions Pty Ltd,"Geebung, Qld",No,,,,,,,,,,392390,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,19/08/2024,180180,Focus Professional Services Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,392381,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,19/08/2024,52470,Jensen Bowers Unit Trust,Qld,No,,,,,,,,,,392367,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,19/08/2024,116144,Surebridge Pty Ltd,"Battery Point, Tas",No,,,,,,,,,,392371,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Accreditation Fees,20/08/2024,12900,Ahpra,"Melbourne, Vic",No,,,,,,,,,,2085216,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/08/2024,34100,Allsports (Aust) Limited,"Wilston, Qld",No,,,,,,,,,,392433,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/08/2024,11000,Avanti Townsville Pty Ltd,"North Ward, Qld",No,,,,,,,,,,392412,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,20/08/2024,41705,Digicert Ireland Limited,Ireland,No,,,,,,,,,,392436,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/08/2024,11306,Frontline Mental Health Pty Ltd,"Mawson Lakes, Sa",No,,,,,,,,,,2090170,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/08/2024,20394,Geleon Consulting Pty Ltd,"Nerang, Qld",No,,,,,,,,,,392448,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,20/08/2024,21907,La Boite Theatre Ltd,"Red Hill, Qld",No,,,,,,,,,,2086477,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Vehicle Acquisition,20/08/2024,58150,Oldmac Toyota,"Springwood, Qld",No,,,,,,,,,,392416,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/08/2024,11651,Prolific Academic Ltd,Uk,No,,,,,,,,,,2085999,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/08/2024,18678,Timber Flooring Concepts,"Birkdale, Qld",No,,,,,,,,,,392410,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/08/2024,21318,Timber Flooring Concepts,"Birkdale, Qld",No,,,,,,,,,,392413,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Telecommunications Expenditure,20/08/2024,240000,Tpg Network Pty Ltd,"Sydney, Nsw",No,,,,,,,,,,2087344,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,21/08/2024,618200,Identifly Pty Ltd,"Adelaide, Sa",No,,Open,,,,,,,,392453,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,21/08/2024,28378,In-Part Publishing Ltd,Uk,No,,,,,,,,,,392458,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,22/08/2024,17993,Airmaster Corporation Pty Ltd,"Mansfield, Qld",No,,,,,,,,,,392482,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,22/08/2024,15442,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,,,,,,,,,,392488,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",External Course Delivery,22/08/2024,13200,Brisbane 360 Pty Ltd,"Daisy Hill, Qld",No,,,,,,,,,,392496,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,22/08/2024,10175,Huntress Electrical Solutions Pty Ltd,"Camira, Qld",No,,,,,,,,,,392495,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,22/08/2024,18720,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,,,,,,,,,,392514,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Reference Materials,23/08/2024,16500,Heaneys Performers In Print Pty Ltd,"Molendinar, Qld",No,,,,,,,,,,392524,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,23/08/2024,37868,"Kinetic Software, Inc.",Usa,No,,,,,,,,,,392544,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,23/08/2024,82000,Maser Technology Group Pty Ltd,"Frenchs Forest, Nsw",No,,,,,,,,,,392545,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,23/08/2024,36538,Visiopharm A/S,Denmark,No,,,,,,,,,,392541,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/08/2024,10108,E.D.C. Systems Pty Ltd,"Cannon Hill, Qld",No,,,,,,,,,,392607,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,26/08/2024,259992,Programmed Electrical Technologies Ltd,"Newstead, Qld",No,,,,,,,,,,392587,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,26/08/2024,11451,Videopro Pty Ltd,"Eagle Farm, Qld",No,,,,,,,,,,392589,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,27/08/2024,403000,Airways Aviation Education Pty Ltd,"Bilinga, Qld",No,,,,,,,,,,2091143 393202,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,27/08/2024,400729,Biocina Pty Ltd,"Thebarton, Sa",No,,,,,,,,,,2090720 209021 2090719,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,27/08/2024,27500,Brient Trade Services Pty Ltd,"Guanaba, Qld",No,,,,,,,,,,392623,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,27/08/2024,40614,Brisbane City Council,"Brisbane, Qld",No,,,,,,,,,,2091628,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,27/08/2024,18097,Brisbane Marriott Hotel,"Brisbane City, Qld",No,,,,,,,,,,392625,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,27/08/2024,72842,Data #3 Limited,"Indooroopilly, Qld",No,,,,,,,,,,392637,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,27/08/2024,36317,"Hasura, Inc.",Usa,No,,,,,,,,,,392624,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,27/08/2024,30000,Philip Mayers,Germany,No,,,,,,,,,,2092452 2098311 2108835,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,27/08/2024,67760,Q Workplace Solutions Pty Ltd,"Woolloongabba, Qld",No,,,,,,,,,,2090068 2095307,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,27/08/2024,13247,The Association Of Commonwealth Universi,Uk,No,,,,,,,,,,2086024,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,27/08/2024,72151,The Conversation Media Group,"Melbourne, Vic",No,,,,,,,,,,2087355,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,28/08/2024,21721,Cvsg Asset Services Pty Ltd,"Hendra, Qld",No,,,,,,,,,,392668,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,28/08/2024,104463,E.D.C. Systems Pty Ltd,"Cannon Hill, Qld",No,,,,,,,,,,392696,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,28/08/2024,55000,Kci Medical Australia Pty Ltd,"North Ryde, Nsw",No,,,,,,,,,,392674,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,28/08/2024,71500,Orikan Australia Pty Ltd,"South Wharf, Vic",No,,,,,,,,,,392690,,C00956,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,28/08/2024,235874,Scitech Pty Ltd,"Preston South, Vic",No,,,,,,,,,,392661,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,28/08/2024,17050,Steele Wrobel Pty Ltd,"Brisbane, Qld",No,,,,,,,,,,392660,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Pathology Expenditure,29/08/2024,21228,Garvan Institute,"Darlinghurst, Nsw",No,,,,,,,,,,392700,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,29/08/2024,21505,Kci Medical Australia Pty Ltd,"North Ryde, Nsw",No,,,,,,,,,,392710,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Legal Fees,29/08/2024,33956,Mccullough Robertson Lawyers,"Brisbane, Qld",No,,,,,,,,,,392729 212595,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,29/08/2024,239511,Nexon Asia Pacific Pty. Ltd.,"Summer Hill, Nsw",No,,,,,,,,,,392712,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,29/08/2024,49644,Sysmex Australia Pty Ltd,"Macquarie Park, Nsw",No,,,,,,,,,,392711,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,30/08/2024,60478,Alder Constructions Pty Ltd,"Helensvale, Qld",No,,,,,,,,,,392739,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,30/08/2024,145018,Coherent Scientific Pty Ltd,"Thebarton, Sa",No,,,,,,,,,,392748,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,30/08/2024,13261,Data #3 Limited,"Indooroopilly, Qld",No,,,,,,,,,,392755,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,30/08/2024,15340,Freedspace Pty Ltd,"Footscray, Vic",No,,,,,,,,,,392750,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,30/08/2024,131956,Salesforce,"Sydney, Nsw",No,,,,,,,,,,392737,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,30/08/2024,29546,Tekdis,"Wishart, Vic",No,,,,,,,,,,392746,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,30/08/2024,22000,Turnerway Physiotherapy Pty Ltd,"Burleigh Heads, Qld",No,,,,,,,,,,392741,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,31/08/2024,149100,Adept Turnkey Pty Ltd,"Osborne Park, Wa",No,,,,,,,,,,392757,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,2/09/2024,19388,Australian National University,"Acton, Act",No,,,,,,,,,,392764,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,2/09/2024,18440,Brightside Scientific Pty Ltd,"Tuggerah, Nsw",No,,,,,,,,,,392786,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,2/09/2024,11799,Dryspace Solutions Pty Ltd,"Mudgeeraba, Qld",No,,,,,,,,,,392781,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,2/09/2024,16500,East West Physiotherapy Pty Ltd,"Hunters Hill, Nsw",No,,,,,,,,,,392761,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,2/09/2024,11000,Optimum Health Solutions (Tasmania) Pty,"Mornington, Tas",No,,,,,,,,,,392763,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,2/09/2024,11596,Precision Technologies Pte Ltd,Singapore,No,,,,,,,,,,392765,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,2/09/2024,170500,Switch Transformation Consulting Pty Ltd,"Brisbane City, Qld",No,,,,,,,,,,392793,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,3/09/2024,10175,Huntress Electrical Solutions Pty Ltd,"Camira, Qld",No,,,,,,,,,,392801,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Travel Expenses,3/09/2024,29784,Ironhorse Aviation Pty Ltd,"Julatten, Qld",No,,,,,,,,,,2087362 2090084 2090085,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Travel Expenses,3/09/2024,25281,Nadi Nalagi Hotel,Fiji,No,,,,,,,,,,2092450,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,4/09/2024,168757,Airmaster Corporation Pty Ltd,"Mansfield, Qld",No,,,,,,,,,,392840,,,,,,
