Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,3/08/2023,106370,Steadfast Projects Pty Ltd,"Upper Kedron, Qld",Yes,No,,,,,,,,,381293,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,3/08/2023,29136,Thermo Fisher Scientific Australia,"Scoresby, Vic",No,No,,,,,,,,,381262,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,4/08/2023,11000,Australian National University,"Acton, Act",No,No,,,,,,,,,381315,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Vehicle Acquisition,4/08/2023,57297,Grand Motors,"Gold Coast, Qld",No,No,,,,,,,,,381328,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Vehicle Acquisition,4/08/2023,165081,Hinterland Motors Pty. Ltd.,"Woolloongabba, Qld",No,No,,,,,,,,,381331,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,4/08/2023,19800,Labco Scientific Pty Ltd,"Brendale BC, Qld",No,No,,,,,,,,,381302,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,4/08/2023,85800,Qcif,"St Lucia, Qld",No,No,,,,,,,,,2064171 2027882,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,5/08/2023,12705,Michael & Lynette R Stephens,Queensland,No,No,,,,,,,,,2024466,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,5/08/2023,127484,Valiant Hire,"Pinkenba, Qld",No,No,,,,,,,,,2026519,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Printing Expenses,6/08/2023,30102,Ravel Studios,"Burleigh Waters, Qld",No,No,,,,,,,,,2024523 2027661 2032990,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,7/08/2023,13452,Beckman Coulter Australia P/L,"Lane Cove, Nsw",No,No,,,,,,,,,381376,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,7/08/2023,20900,Evident Australia Pty Ltd,"Macquarie Park, NSW",No,No,,,,,,,,,381367,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,7/08/2023,58388,Lennox Computer,"Banyo, Qld",No,No,,,,,,,,,2027072 2043441 2062995 2071874,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,7/08/2023,44000,Higher Ed Services Pty Ltd,"Sydney, Nsw",Yes,No,,,,,,,,,2051008 2097243 2155771,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/08/2023,96138,Bvn Architecture Pty Ltd,"Brisbane, Qld",Yes,No,,,,,,,,,381405,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,8/08/2023,13043,Dewpoint Air,"Newmarket, Qld",No,No,,,,,,,,,381415,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,8/08/2023,26400,Resilient Projects Pty. Ltd.,"Kirwan, Qld",No,No,,,,,,,,,381411,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,8/08/2023,138773,Spotless Facility Services Pty Ltd,"Melbourne, Vic",No,No,,,,,,,,,381414,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,9/08/2023,19250,Bennett And Bennett Group,"Centre, Qld",No,No,,,,,,,,,2023856,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/08/2023,194040,Decipher Bureau Qld Pty Ltd,"Bowen Hills, Qld",No,No,,,,,,,,,381520,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,9/08/2023,12238,Device Technologies Australia,"Frenchs Forest, Nsw",No,No,,,,,,,,,381511,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,9/08/2023,11320,Genie Solutions Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,381465,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,9/08/2023,498001,Qcif,"St Lucia, Qld",No,No,,,,,,,,,2028577,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,9/08/2023,194231,Randstad Pty Limited,"Northgate, Qld",No,No,,,,,,,,,381512,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,9/08/2023,67491,Revvity Pty. Ltd.,"Mulgrave, Vic",No,No,,,,,,,,,381468,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,10/08/2023,13412,Allied Technologies Australia Pty Ltd,"Newstead, Qld",No,No,,,,,,,,,381525,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,10/08/2023,109626,Bartco Traffic Equipment Pty. Ltd.,"Melbourne, Vic",No,No,,,,,,,,,381573,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",External Course Delivery,10/08/2023,18864,Corporate Prepaid Cards Pty Ltd,"Balmain, Nsw",No,No,,,,,,,,,2024059,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,10/08/2023,17325,Crown Mechanical Electrical Pty Ltd,"Rochedale South, Qld",No,No,,,,,,,,,381528,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,10/08/2023,1777852,Ds Energy,"Northgate, Qld",No,No,Selective,,,,,,,,381547,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,10/08/2023,16225,Team Alpha Australia,"Rochedale South, Qld",No,No,,,,,,,,,2027594,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Legal Fees,10/08/2023,20350,The Trustee For The Worklogic Unit Trust,"Melbourne, Vic",No,No,,,,,,,,,381548,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,11/08/2023,13750,Equity By Design Pty Ltd,"Newstead, Qld",No,No,,,,,,,,,381613,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,11/08/2023,23172,Scientifix Pty Ltd,"Clayton, Vic",No,No,,,,,,,,,381605,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,12/08/2023,22000,Channel Marketing Group Pty Ltd,"Main Beach, Qld",yes,No,,,,,,,,,2025693 2054073,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,14/08/2023,11000,Kerry Michael O'Brien,Nsw,No,No,,,,,,,,,2029337,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,14/08/2023,166100,Turner & Townsend Project Management Pty,"Brisbane, Qld",No,No,,,,,,,,,381652,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/08/2023,304920,Arup Australia Pty Ltd,"Millers Point, Nsw",No,No,,,,,,,,,381661,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,15/08/2023,35246,Diversified,"Northcote, Vic",No,No,,,,,,,,,381691,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,15/08/2023,18842,Edwards Vacuum Australia,"The Gap, Qld",No,No,,,,,,,,,381692,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,15/08/2023,19477,Gecko Labs Ltd,"Sydney, Nsw",No,No,,,,,,,,,381666,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,15/08/2023,109120,Instron A Division Of Itw Australia Pty,"Springwood, Qld",No,No,,,,,,,,,381660,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,15/08/2023,293095,Prodigious Brand Logistics,"Tweed Heads, Nsw",No,No,,,,,,,,,381676 385786 381675 382710,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/08/2023,204050,Turner & Townsend Pty Ltd,"Brisbane, Qld",No,No,,,,,,,,,381658,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Office Equipment,15/08/2023,17259,Uci (Qld) Pty Ltd,"Bowen Hills, Qld",No,No,,,,,,,,,381686,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Homestay Expenses,15/08/2023,30400,Unique Australian Holidays Pty Ltd,"Burleigh Heads, Qld",No,No,,,,,,,,,2029084,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,15/08/2023,10420,Videopro Pty Ltd,"Eagle Farm, Qld",No,No,,,,,,,,,381673,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,16/08/2023,604010,Cox Rayner Architects,"Brisbane, Qld",No,No,Selective,,,,,,,,381695,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,17/08/2023,41803,Alluvium Consulting Australia Pty Ltd,"Cremorne, Vic",No,No,,,,,,,,,381708,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,17/08/2023,57241,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,381740,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,17/08/2023,12980,Denise Margaret Hatzis,Queensland,No,No,,,,,,,,,381703,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,17/08/2023,54679,University Admissions Centre (Nsw & Act),"Silverwater, Nsw",No,No,,,,,,,,,2030579 2063476,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,18/08/2023,12687,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",No,No,,,,,,,,,381768,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,18/08/2023,16015,Elite Office Furniture,"The Gap, Qld",No,No,,,,,,,,,381795,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,18/08/2023,67430,Mctaggart Plumbing Pty Ltd,"Petrie, Qld",No,No,,,,,,,,,381769,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,18/08/2023,55506,"Medrio, Inc.","Bowen Hills, Qld",No,No,,,,,,,,,381762,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,18/08/2023,16772,More Partnership Limited,Scotland,No,No,,,,,,,,,2025798,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,18/08/2023,13200,Opteon,"Frenchs Forest, Nsw",No,No,,,,,,,,,381783,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,18/08/2023,47300,The Trustee For Srko Family Trust,"Cannon Hill, Qld",Yes,No,,,,,,,,,381764,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,18/08/2023,40451,The Trustee For The Osp-Orbi Specialised,"Kings Park, Nsw",No,No,,,,,,,,,2033398 2034487 2034488,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,19/08/2023,41307,Emona Instruments Pty Ltd,"Rocklea, Qld",No,No,,,,,,,,,381806,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,20/08/2023,15661,The Trustee For Missy Moo Family Trust,"Freshwater, Qld",No,No,,,,,,,,,2025808,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,21/08/2023,21962,Bio-Strategy Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,381821,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Staff Development,21/08/2023,19932,Escalate Consulting Pty Ltd,"Tarragindi, Qld",No,No,,,,,,,,,2031396,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,21/08/2023,100371,Footprint Coaching And Consulting Pty Lt,"Lane Cove, Nsw",No,No,,,,,,,,,381810,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,21/08/2023,201779,Freedspace Pty Ltd,"Footscray, Vic",No,No,,,,,,,,,381844,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,21/08/2023,10489,Jennifer Carpenter,Uk,No,No,,,,,,,,,381812,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,21/08/2023,14307,Linkedin Singapore Pte Ltd,Singapore,No,No,,,,,,,,,381829,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,21/08/2023,29755,Richmond Signs & Designs,"Southport, Qld",No,No,,,,,,,,,2029994,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,21/08/2023,27436,Richmond Signs & Designs,"Southport, Qld",No,No,,,,,,,,,2029996,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,21/08/2023,11000,Unijobs Global Pty Ltd,"Brighton, Vic",No,No,,,,,,,,,381828,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,22/08/2023,18326,Lovework Studio Pty Ltd,"Woody Point, Qld",No,No,,,,,,,,,381890,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,22/08/2023,19305,Mariachi Creative,Qld,No,No,,,,,,,,,2032967 2038326 2041704,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,22/08/2023,186505,Professional Development Consulting,"Northcote, Vic",No,No,,,,,,,,,381864,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,22/08/2023,11586,Security & Technology Services (Sq) P/L,"Tingalpa, Qld",No,No,,,,,,,,,381863,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,23/08/2023,31779,Airmaster Corporation Pty Ltd,"Mansfield, Qld",No,No,,,,,,,,,381895,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,23/08/2023,77000,Digital Dental Laboratories Pty Ltd,"Tweed Heads, Nsw",No,No,,,,,,,,,381907,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,23/08/2023,1140496,Eve Australia Pty Ltd,"Rydalmere, Nsw",No,No,Selective,,,,,,,,381909,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,23/08/2023,88000,Gema Catering & Events,"Brisbane, Qld",No,No,,,,,,,,,381904,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,23/08/2023,20075,Go Transit Australia,"Maroochydore, Qld",No,No,,,,,,,,,2030837,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,23/08/2023,2209110,Shape Australia (Qld) Pty Limited,"Brisbane, Qld",No,No,Selective,,,,,,,,381922,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,24/08/2023,14005,Allied Technologies Australia Pty Ltd,"Newstead, Qld",No,No,,,,,,,,,381943,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,24/08/2023,105207,Data #3 Limited,"Indooroopilly, Qld",No,No,,,,,,,,,381956,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,24/08/2023,13310,Springer Nature Limited,London,No,No,,,,,,,,,381941,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,24/08/2023,17473,Steadfast Projects Pty Ltd,"Upper Kedron, Qld",No,No,,,,,,,,,381968,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Conference Expenses,24/08/2023,30577,Vientiane Investment And Development Co.,"Vientiane, Laos",No,No,,,,,,,,,2027026,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,25/08/2023,49500,Aptonow Pty Ltd,"Camberwell, Vic",No,No,,,,,,,,,382010,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,25/08/2023,23513,Gartner Australasia Pty Limited,"Campbellfield, Vic",No,No,,,,,,,,,382000,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,25/08/2023,15582,In-Part Publishing Ltd,"Brisbane, Qld",No,No,,,,,,,,,382012,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,28/08/2023,16830,Amalgamated Property Maint. Brisbane P/L,"Rochedale South, Qld",No,No,,,,,,,,,382017,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,28/08/2023,27000,Digicert Ireland Limited,Ireland,No,No,,,,,,,,,GU-286,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,28/08/2023,214500,Isentia Pty Ltd,"Rochedale South, Qld",No,No,,,,,,,,,382040,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,28/08/2023,15884,Steadfast Projects Pty Ltd,"Upper Kedron, Qld",No,No,,,,,,,,,382039,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,28/08/2023,25072,Thrl Pty Ltd,"Grandchester, Qld",No,No,,,,,,,,,2018393,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Pathology Expenditure,29/08/2023,37854,Australian Genome Research Facility Ltd,"St Lucia, Qld",No,No,,,,,,,,,382117,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",External Course Delivery,29/08/2023,36368,Corporate Prepaid Cards Pty Ltd,"Balmain, Nsw",No,No,,,,,,,,,2027829,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Scientific Equipment,29/08/2023,23178,Eppendorf South Pacific Pty Ltd,"North Ryde, Nsw",No,No,,,,,,,,,382079,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,29/08/2023,557150,Focus Professional Services Pty Ltd,"Brisbane, Qld",Yes,No,Selective,,,,,,,,382125 393177,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,29/08/2023,11000,Omniadvisory Consulting,Queensland,No,No,,,,,,,,,382081,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,30/08/2023,39925,Biofast Pty Ltd,"Keysborough, Vic",No,No,,,,,,,,,382140,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,30/08/2023,143281,In Vitro Technologies Pty Ltd,"Noble Park, Vic",No,No,,,,,,,,,382168,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Travel Expenses,30/08/2023,13558,Ironhorse Aviation Pty Ltd,"Julatten, Qld",No,No,,,,,,,,,2032991,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,30/08/2023,18811,Logical Line Marking,"Underwood, Qld",No,No,,,,,,,,,382180,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,30/08/2023,17930,Tasty Pictures (Qld) Pty Ltd,"West End, Qld",No,No,,,,,,,,,382136,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,31/08/2023,11000,Chimera Project,"Everton Hills, Qld",No,No,,,,,,,,,382219,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Vehicle Acquisition,31/08/2023,87893,Cricks Springwood Pty Limited,"Springwood, Qld",No,No,,,,,,,,,382217,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,31/08/2023,400345,Decipher Bureau Qld Pty Ltd,"Bowen Hills, Qld",Yes,No,,,,,,,,,382188,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Patent Application Fee,31/08/2023,22624,Fb Rice Pty Ltd,"Sydney, Nsw",No,No,,,,,,,,,2027663,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Recruitment/Placement Fees,31/08/2023,58300,Robinson Fitzgerald Pty Ltd,"Greenslopes, Qld",No,No,,,,,,,,,382218,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,31/08/2023,69510,The Conversation Media Group,"Melbourne, Vic",No,No,,,,,,,,,2032529,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,1/09/2023,13816,Molly Mccarthy,Vic,No,No,,,,,,,,,2033343,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,2/09/2023,280593,Emtek Furniture,"Deception Bay, Qld",No,No,,,,,,,,,382247,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Audio Visual Equipment,4/09/2023,21721,Allied Technologies Australia Pty Ltd,"Newstead, Qld",No,No,,,,,,,,,382254,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,4/09/2023,20755,Energized Electrical And Communication S,"Morningside, Qld",No,No,,,,,,,,,382261,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,4/09/2023,42000,Katherine Michelle Bradley,Nsw,No,No,,,,,,,,,GU-1982,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,4/09/2023,11734,Logemas Pty Ltd,"Albion, Qld",No,No,,,,,,,,,382251,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Computer Equipment,4/09/2023,17596,The School Locker,"Eight Mile Plains, Qld",No,No,,,,,,,,,382274,,,,,,
