Description,Agency (Dept or Stat Body),Agency address,Contract description/name,Award contract date,Contract value,Supplier name,Supplier address,Variation to contract (Yes/No),Specific confidentiality provision used,Procurement method,Reason for use of limited tendering,Form of contract,Number of offers sought,Evaluation criteria and weightings,Deliverables,Contract milestones,Contract performance management,Contract reference number,Contract category group,Parent contract number/SOA,Variation comments,Commence date,Supplier ABN,Finish date
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,30/07/2025,29150,CHAOS THEORY GAMES PTY LTD,"Chippendale, Nsw",,,,,,,,,,,401645,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,30/07/2025,11912,James Cook University,"Townsville, Qld",,,,,,,,,,,401654,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,30/07/2025,266734,The Trustee for THE VAN DYK FAMILY TRUST,"East Brisbane, Qld",,,,,,,,,,,401647,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,31/07/2025,32450,Crown Mechanical Electrical Pty Ltd,"Rochedale South, Qld",,,,,,,,,,,401691,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,31/07/2025,85869,DAIKIN AUSTRALIA PTY LTD,"Chipping Norton, Nsw",,,,,,,,,,,401696,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Legal Fees,31/07/2025,11000,McCullough Robertson Lawyers,"Brisbane, Qld",,,,,,,,,,,401711,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,31/07/2025,882789,The Trustee for THE VAN DYK FAMILY TRUST,"East Brisbane, Qld",,,Selective,,,,,,,,401697,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,1/08/2025,10199,KELVIN ROSS O'HALLORAN,Qld,,,,,,,,,,,401722,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,1/08/2025,20680,LUCID CONSULTING ENGINEERS (QLD) PTY LTD,"Brisbane City, Qld",Yes,,,,,,,,,,401746,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,1/08/2025,54945,Shave & Brett Pty Ltd,"Tewantin, Qld",,,,,,,,,,,401749,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,4/08/2025,136480,AIRMASTER CORPORATION PTY LTD,"Mansfield, Qld",,,,,,,,,,,401785,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,4/08/2025,73552,CPX Pty Ltd,"Newmarket, Kelvin Grove Bc, Qld",,,,,,,,,,,401787,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,4/08/2025,18697,In Vitro Technologies Pty Ltd,"Noble Park, Vic",,,,,,,,,,,401753,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,4/08/2025,616908,INTREC MANAGEMENT (QLD) PTY LTD,"Milton, Qld",Yes,,Limited,,,,,,,,401766,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,5/08/2025,162342,Adept Turnkey Pty Ltd,"Osborne Park, Wa",,,,,,,,,,,401830,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Pathology Expenditure,5/08/2025,13505,"BGI Tech Solutions (HongKong) Co., Limit",Hong Kong,,,,,,,,,,,2141294,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Legal Fees,5/08/2025,27500,HWL Ebsworth Lawyers,"Brisbane, Qld",,,,,,,,,,,401809,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Commission Payment,5/08/2025,2561390,Open Universities Australia,"Melbourne, Vic",,,Limited,,,,,,,,2141149,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,5/08/2025,33891,Thebrandeducation Ltd,United Kingdom,,,,,,,,,,,2140842,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Telecommunicatons Expenditure,5/08/2025,204000,TPG Network Pty Ltd,"Sydney, Nsw",,,,,,,,,,,2138546,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,6/08/2025,36850,Brient Trade Services Pty Ltd,"Guanaba, Qld",,,,,,,,,,,401872,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,6/08/2025,49674,"Glencoe Software, Inc.",United States,,,,,,,,,,,401844,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,6/08/2025,16500,Kelen Property,"New Farm, Qld",,,,,,,,,,,401852,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,6/08/2025,94545,Rowles Time Management,"West End, Qld",,,,,,,,,,,401851,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,7/08/2025,31149,Agilent Technologies Australia Pty Ltd,"Mulgrave, Vic",,,,,,,,,,,401873,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,7/08/2025,292762,Diligent Board Services Australia PTY LT,"Sydney, Nsw",,,,,,,,,,,401898,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,7/08/2025,10905,Miltenyi Biotec Australia Pty Ltd,"North Ryde, Nsw",,,,,,,,,,,401880,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,7/08/2025,21291,Revvity Pty. Ltd.,"Scoresby, Vic",,,,,,,,,,,401874,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,7/08/2025,19437,Scientifix Pty Ltd,"Clayton, Vic",,,,,,,,,,,401911,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,8/08/2025,54807,FLUID SEALS PTY LTD,"Greenwich, Nsw",,,,,,,,,,,401943,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,8/08/2025,176000,Gold Coast Convention & Exhibition Centr,"Broadbeach, Qld",,,,,,,,,,,401930,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,11/08/2025,16328,Anton Paar Australia Pty Ltd,"Macquarie Park, Nsw",,,,,,,,,,,401993,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,11/08/2025,14570,ARNOLD ELECTRICAL & DATA INSTALLATIONS P,"Salisbury, Qld",,,,,,,,,,,401996,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Field Trip Expenses (Excursions),11/08/2025,43450,COMMON PURPOSE STUDENT EXPERIENCES LIMIT,"South Melbourne, Vic",,,,,,,,,,,401946,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,11/08/2025,28964,ENERGIZED ELECTRICAL AND COMMUNICATION S,"Morningside, Qld",,,,,,,,,,,401951,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,11/08/2025,66000,Focus Professional Services Pty Ltd,"Brisbane, Qld",,,,,,,,,,,401954,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,11/08/2025,65835,Focus Professional Services Pty Ltd,"Brisbane, Qld",,,,,,,,,,,401955,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,11/08/2025,84355,The Trustee for Checkworkrights Unit Tru,"Hawthorn East, Vic",,,,,,,,,,,401956,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,11/08/2025,78902,"VALIDITY, INC.",United States,,,,,,,,,,,401957,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Security Services,12/08/2025,15692,Altus Traffic Pty. Ltd.,"Port Melbourne, Vic",,,,,,,,,,,402001,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,12/08/2025,52918,DigiCert Ireland Limited,Ireland,,,,,,,,,,,402022,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,12/08/2025,14790,Dongfang International Centre for,China,,,,,,,,,,,2142134,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,12/08/2025,35864,Hanna Instruments Pty Ltd,"Braeside, Vic",,,,,,,,,,,401999,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,12/08/2025,11803,Healing Circle Mob Pty Ltd,"Darwin City, Nt",,,,,,,,,,,402012,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Fieldwork Expenses,12/08/2025,11330,IRONHORSE AVIATION PTY LTD,"Julatten, Qld",,,,,,,,,,,2139004,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,12/08/2025,18216,JENSEN BOWERS UNIT TRUST,"Spring Hills, Qld",,,,,,,,,,,402011,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,12/08/2025,49352,"Laminar Research, LLC",United States,,,,,,,,,,,402003,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,12/08/2025,70645,Lennox Computer,"Banyo, Qld",,,,,,,,,,,2142136 2171245,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Pathology Expenditure,12/08/2025,16610,Perth Children's Hospital,"Nedlands, Wa",,,,,,,,,,,2142568,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,12/08/2025,11055,Scitek Australia Pty Ltd,"Milsons Point, Nsw",,,,,,,,,,,401998,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Publishing Expenses,12/08/2025,21111,Springer Nature BV,Germany,,,,,,,,,,,2140598,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,12/08/2025,14300,Steele Wrobel Pty Ltd,"Brisbane, Qld",,,,,,,,,,,402018,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,12/08/2025,49616,Wilson Architects,"Spring Hill, Qld",,,,,,,,,,,402008,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,12/08/2025,10000,YOURBUSINESSCHANNEL LIMITED,New Zealand,,,,,,,,,,,2145774,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,13/08/2025,61765,ANDI-CO AUSTRALIA PTY. LTD.,"Oakleigh, Vic",,,,,,,,,,,402046,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Maintenance,13/08/2025,22000,GLOBAL LIFE SCIENCES SOLUTIONS AUSTRALIA,"Lane Cove West, Nsw",,,,,,,,,,,402042,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,14/08/2025,26730,Anystream Australia Pty Ltd,"Perth, Wa",,,,,,,,,,,402071,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,14/08/2025,72600,BING WORKS PTY LTD,"Northcote, Vic",,,,,,,,,,,402083,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,14/08/2025,35638,Data #3 Limited,"Indooroopilly, Qld",,,,,,,,,,,402064,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,14/08/2025,25025,Dimity Adams Psychology Pty Ltd,Qld,,,,,,,,,,,402050,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,14/08/2025,185463,Google Australia Pty Ltd,"Sydney, Nsw",,,,,,,,,,,402063,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,14/08/2025,88000,Insight Enterprises Australia Pty Ltd,"Brookvale, Nsw",,,,,,,,,,,402084,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,14/08/2025,139920,Mott MacDonald Australia Pty Limited,"Adelaide, Sa",,,,,,,,,,,402079,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,15/08/2025,20491,Accurate Mass Scientific Pty Ltd,"Keilor East, Vic",,,,,,,,,,,402091,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,15/08/2025,20726,ARNOLD ELECTRICAL & DATA INSTALLATIONS P,"Salisbury, Qld",,,,,,,,,,,402105,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/08/2025,20000,David Rissik,NSW,,,,,,,,,,,402092,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/08/2025,14108,Leaderwise Pty Ltd,"Salisbury, Qld",,,,,,,,,,,402104,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/08/2025,14960,Ramafin Pty Ltd,"Nerang Dc, Qld",,,,,,,,,,,402090,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,15/08/2025,11880,WELLINGTONS COACHING & DEVELOPMENT PTY L,"Sherwood, Qld",,,,,,,,,,,402106,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,16/08/2025,18881,Agilent Technologies Australia Pty Ltd,"Mulgrave, Vic",,,,,,,,,,,402120,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,16/08/2025,12525,D1 Store Pty Ltd,"Brunswick, Vic",,,,,,,,,,,402107,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,16/08/2025,47094,Nikon Australia Pty Ltd,"Rhodes, Nsw",,,,,,,,,,,402121,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,18/08/2025,75243,Orikan Australia Pty Ltd,"South Wharf, Vic",,,,,,,,,,,402143,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,19/08/2025,35070,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",,,,,,,,,,,402168,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Laboratory Consumables,19/08/2025,11076,CJC Labs Ltd,United Kingdom,,,,,,,,,,,402166,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,19/08/2025,20000,EMC GK,Japan,,,,,,,,,,,2144989,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Memberships/Subscriptions,19/08/2025,11000,Queensland Art Gallery,"Sth Brisbane, Qld",,,,,,,,,,,2142730,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,19/08/2025,15379,Richmond Signs & Designs,"Southport, Qld",,,,,,,,,,,2145414,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Event Expenditure,19/08/2025,18971,Richmond Signs & Designs,"Southport, Qld",,,,,,,,,,,2145415,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Telecommunicatons Expenditure,19/08/2025,10665,SDF Electrical Pty Ltd,"Sunnybank Hills, Qld",,,,,,,,,,,2145276,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,19/08/2025,22000,University of Tasmania,"Launceston, Tas",,,,,,,,,,,2145416,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/08/2025,44558,Data #3 Limited,"Indooroopilly, Qld",,,,,,,,,,,402231,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,20/08/2025,30745,McTaggart Plumbing PTY LTD,"Petrie, Qld",,,,,,,,,,,402218,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,21/08/2025,11583,Building Certifiers Australia Pty Ltd,"Caloundra, Qld",,,,,,,,,,,402294,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,21/08/2025,17988,Data #3 Limited,"Indooroopilly, Qld",,,,,,,,,,,402281,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,21/08/2025,98199,Enghouse Australia Pty Ltd,"Melbourne, Vic",,,,,,,,,,,402299,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,21/08/2025,87932,Maser Technology Group Pty Ltd,"French Forest, Nsw",,,,,,,,,,,402300,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,21/08/2025,14235,PROSYNC INDUSTRIES PTY LTD,"Arundel, Qld",,,,,,,,,,,402277,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,21/08/2025,13763,QCIF,"St Lucia, Qld",,,,,,,,,,,402254,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,21/08/2025,14190,Steele Wrobel Pty Ltd,"Brisbane, Qld",,,,,,,,,,,402288,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,22/08/2025,13063,COMPASS GROUP (AUSTRALIA) PTY LTD,"Perth, Wa",,,,,,,,,,,402314,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Software Support Maintenance,22/08/2025,11320,Magentus Practice Management Pty Ltd,"Fortitude Valley, Qld",,,,,,,,,,,402308,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,22/08/2025,25515,Merck Life Science Pty Ltd,"Castle Hill, Nsw",,,,,,,,,,,402326,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,22/08/2025,563335,SPT Microtechnologies USA Inc.,United States,,,Limited,"c - (i) Cannot be made for technical reasons such as requirements of interchangeability or interoperability with existing equipment, software, services or installations procured under the initial procurement, or due to conditions under original supplier warranties",,,,,,,402307,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,22/08/2025,11875,VICOM AUSTRALIA PTY. LIMITED,"South Oakleigh, Vic",,,,,,,,,,,402316,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/08/2025,17999,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",,,,,,,,,,,402395,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/08/2025,79629,AIRMASTER CORPORATION PTY LTD,"Mansfield, Qld",,,,,,,,,,,402386,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/08/2025,43263,ARNOLD ELECTRICAL & DATA INSTALLATIONS P,"Salisbury, Qld",,,,,,,,,,,402385,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Accreditation Fees,26/08/2025,20293,Australian Physiotherapy Council Limited,"Canberra, Act",,,,,,,,,,,2142120,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/08/2025,790687,Biotech Engineering Pty Ltd,"Port Melbourne, Vic",,,Limited,,,,,,,,402372,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/08/2025,41360,Carbon FE Trading Pty Ltd,"Hope Island, Qld",,,,,,,,,,,402387,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",External Course Delivery,26/08/2025,33455,Corporate Prepaid Cards Pty Ltd,"Balmain, Nsw",,,,,,,,,,,2142855,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Marketing Fees,26/08/2025,12131,CPX Pty Ltd,"Newmarket, Kelvin Grove Bc, Qld",,,,,,,,,,,2142524,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Accreditation Fees,26/08/2025,10179,Engineers Australia Pty Ltd,"Kingston, Act",,,,,,,,,,,2146233,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/08/2025,10736,GELEON CONSULTING PTY LTD,"Nerang, Qld",,,,,,,,,,,402371,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,26/08/2025,13200,Inverted Downunder Pty Ltd,"Marks Point, Nsw",,,,,,,,,,,2146735,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,26/08/2025,18007,Mode Design Corp Pty Ltd,"Fortitude Valley, Qld",,,,,,,,,,,402384,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,26/08/2025,159247,QS Quacquarelli Symonds Limited,"Melbourne, Vic",,,,,,,,,,,2141574,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,26/08/2025,25000,SEA LEVEL AWARE PREPARE,"Bentleigh, Vic",,,,,,,,,,,2146541,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,26/08/2025,15000,Soroush Abolfathi,United Kingdom,,,,,,,,,,,2146219,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,27/08/2025,63760,Data #3 Limited,"Indooroopilly, Qld",,,,,,,,,,,402398,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,27/08/2025,23430,E-LAB Consulting,"Sydney, Nsw",,,,,,,,,,,402434,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,27/08/2025,10340,O'Connor Marsden & Associates,"Sydney, Nsw",,,,,,,,,,,402433,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,27/08/2025,18150,PACIFIC GEOTECH PTY LTD,"Coomera, Qld",,,,,,,,,,,402432,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Consultancy Services,27/08/2025,68063,Squiz Australia Pty Ltd,"Sydney, Nsw",,,,,,,,,,,402401,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Equipment Purchase,27/08/2025,10319,Thermoline Scientific Equipment Pty Ltd,"Wetherill Park, Nsw",,,,,,,,,,,402403,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Chemical/Biological Products,28/08/2025,12035,In Vitro Technologies Pty Ltd,"Noble Park, Vic",,,,,,,,,,,402464,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Subscription/Licence Fees Software,28/08/2025,165000,Oracle Corporation Australia Pty Ltd,"Sydney, Nsw",,,,,,,,,,,402443,,,,,,
,Griffith University,"170 Kessels Road, Nathan Qld 4111",Building Construction & Maintenance,29/08/2025,15953,A1 Building & Property Solutions Pty Ltd,"The Gap, Qld",,,,,,,,,,,402491,,,,,,
